image_id,class,raw_path,processed_path,source_type,colormap,pixel_to_mm,weld_id,defect_present,label_type,split,orig_h,orig_w,crop_r0,crop_r1,crop_c0,crop_c1,patch_size,mask_path,defect_area_px,defect_area_frac,n_components,mask_empty,used_fallback
slag__GS5,slag,data/raw/slag/GS5.jpg,data/processed/slag/slag__GS5.npy,gray,none,1.0,slag__GS5,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS5.npy,109,0.001663,2,False,False
slag__GS50,slag,data/raw/slag/GS50.jpg,data/processed/slag/slag__GS50.npy,gray,none,1.0,slag__GS50,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS50.npy,135,0.00206,4,False,False
slag__GS50_2,slag,data/raw/slag/GS50_2.jpg,data/processed/slag/slag__GS50_2.npy,gray,none,1.0,slag__GS50,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS50_2.npy,226,0.003448,3,False,False
slag__GS51,slag,data/raw/slag/GS51.jpg,data/processed/slag/slag__GS51.npy,gray,none,1.0,slag__GS51,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS51.npy,228,0.003479,3,False,False
slag__GS51_1,slag,data/raw/slag/GS51_1.jpg,data/processed/slag/slag__GS51_1.npy,gray,none,1.0,slag__GS51,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS51_1.npy,54,0.000824,1,False,False
slag__GS51_2,slag,data/raw/slag/GS51_2.jpg,data/processed/slag/slag__GS51_2.npy,gray,none,1.0,slag__GS51,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS51_2.npy,199,0.003036,3,False,False
slag__GS51_3,slag,data/raw/slag/GS51_3.jpg,data/processed/slag/slag__GS51_3.npy,gray,none,1.0,slag__GS51,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS51_3.npy,91,0.001389,1,False,False
slag__GS52,slag,data/raw/slag/GS52.jpg,data/processed/slag/slag__GS52.npy,gray,none,1.0,slag__GS52,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS52.npy,60,0.000916,1,False,False
slag__GS52_1,slag,data/raw/slag/GS52_1.jpg,data/processed/slag/slag__GS52_1.npy,gray,none,1.0,slag__GS52,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS52_1.npy,23,0.000351,2,False,False
slag__GS52_2,slag,data/raw/slag/GS52_2.jpg,data/processed/slag/slag__GS52_2.npy,gray,none,1.0,slag__GS52,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS52_2.npy,67,0.001022,2,False,False
slag__GS52_3,slag,data/raw/slag/GS52_3.jpg,data/processed/slag/slag__GS52_3.npy,gray,none,1.0,slag__GS52,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS52_3.npy,1547,0.023605,5,False,False
slag__GS53,slag,data/raw/slag/GS53.jpg,data/processed/slag/slag__GS53.npy,gray,none,1.0,slag__GS53,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS53.npy,202,0.003082,3,False,False
slag__GS53_1,slag,data/raw/slag/GS53_1.jpg,data/processed/slag/slag__GS53_1.npy,gray,none,1.0,slag__GS53,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS53_1.npy,19,0.00029,1,False,False
slag__GS53_2,slag,data/raw/slag/GS53_2.jpg,data/processed/slag/slag__GS53_2.npy,gray,none,1.0,slag__GS53,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS53_2.npy,273,0.004166,4,False,False
slag__GS53_3,slag,data/raw/slag/GS53_3.jpg,data/processed/slag/slag__GS53_3.npy,gray,none,1.0,slag__GS53,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS53_3.npy,673,0.010269,12,False,False
slag__GS54,slag,data/raw/slag/GS54.jpg,data/processed/slag/slag__GS54.npy,gray,none,1.0,slag__GS54,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS54.npy,84,0.001282,1,False,False
slag__GS55,slag,data/raw/slag/GS55.jpg,data/processed/slag/slag__GS55.npy,gray,none,1.0,slag__GS55,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS55.npy,24,0.000366,2,False,False
slag__GS56,slag,data/raw/slag/GS56.jpg,data/processed/slag/slag__GS56.npy,gray,none,1.0,slag__GS56,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS56.npy,69,0.001053,2,False,False
slag__GS56_1,slag,data/raw/slag/GS56_1.jpg,data/processed/slag/slag__GS56_1.npy,gray,none,1.0,slag__GS56,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS56_1.npy,63,0.000961,2,False,False
slag__GS56_2,slag,data/raw/slag/GS56_2.jpg,data/processed/slag/slag__GS56_2.npy,gray,none,1.0,slag__GS56,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS56_2.npy,114,0.00174,2,False,False
slag__GS56_3,slag,data/raw/slag/GS56_3.jpg,data/processed/slag/slag__GS56_3.npy,gray,none,1.0,slag__GS56,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS56_3.npy,45,0.000687,2,False,False
slag__GS57,slag,data/raw/slag/GS57.jpg,data/processed/slag/slag__GS57.npy,gray,none,1.0,slag__GS57,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS57.npy,18,0.000275,1,False,False
slag__GS57_1,slag,data/raw/slag/GS57_1.jpg,data/processed/slag/slag__GS57_1.npy,gray,none,1.0,slag__GS57,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS57_1.npy,132,0.002014,9,False,False
slag__GS57_2,slag,data/raw/slag/GS57_2.jpg,data/processed/slag/slag__GS57_2.npy,gray,none,1.0,slag__GS57,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS57_2.npy,92,0.001404,4,False,False
slag__GS57_3,slag,data/raw/slag/GS57_3.jpg,data/processed/slag/slag__GS57_3.npy,gray,none,1.0,slag__GS57,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS57_3.npy,199,0.003036,2,False,False
slag__GS58,slag,data/raw/slag/GS58.jpg,data/processed/slag/slag__GS58.npy,gray,none,1.0,slag__GS58,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS58.npy,273,0.004166,4,False,False
slag__GS58_1,slag,data/raw/slag/GS58_1.jpg,data/processed/slag/slag__GS58_1.npy,gray,none,1.0,slag__GS58,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS58_1.npy,167,0.002548,4,False,False
slag__GS58_2,slag,data/raw/slag/GS58_2.jpg,data/processed/slag/slag__GS58_2.npy,gray,none,1.0,slag__GS58,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS58_2.npy,125,0.001907,3,False,False
slag__GS59,slag,data/raw/slag/GS59.jpg,data/processed/slag/slag__GS59.npy,gray,none,1.0,slag__GS59,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS59.npy,64,0.000977,2,False,False
slag__GS59_2,slag,data/raw/slag/GS59_2.jpg,data/processed/slag/slag__GS59_2.npy,gray,none,1.0,slag__GS59,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS59_2.npy,160,0.002441,3,False,False
slag__GS59_3,slag,data/raw/slag/GS59_3.jpg,data/processed/slag/slag__GS59_3.npy,gray,none,1.0,slag__GS59,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS59_3.npy,72,0.001099,1,False,False
slag__GS5_2,slag,data/raw/slag/GS5_2.jpg,data/processed/slag/slag__GS5_2.npy,gray,none,1.0,slag__GS5,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS5_2.npy,160,0.002441,3,False,False
slag__GS6,slag,data/raw/slag/GS6.jpg,data/processed/slag/slag__GS6.npy,gray,none,1.0,slag__GS6,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS6.npy,193,0.002945,4,False,False
slag__GS60,slag,data/raw/slag/GS60.jpg,data/processed/slag/slag__GS60.npy,gray,none,1.0,slag__GS60,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS60.npy,114,0.00174,2,False,False
slag__GS60_2,slag,data/raw/slag/GS60_2.jpg,data/processed/slag/slag__GS60_2.npy,gray,none,1.0,slag__GS60,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS60_2.npy,36,0.000549,2,False,False
slag__GS60_3,slag,data/raw/slag/GS60_3.jpg,data/processed/slag/slag__GS60_3.npy,gray,none,1.0,slag__GS60,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS60_3.npy,63,0.000961,1,False,False
slag__GS61,slag,data/raw/slag/GS61.jpg,data/processed/slag/slag__GS61.npy,gray,none,1.0,slag__GS61,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS61.npy,44,0.000671,2,False,False
slag__GS61_3,slag,data/raw/slag/GS61_3.jpg,data/processed/slag/slag__GS61_3.npy,gray,none,1.0,slag__GS61,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS61_3.npy,89,0.001358,1,False,False
slag__GS62,slag,data/raw/slag/GS62.jpg,data/processed/slag/slag__GS62.npy,gray,none,1.0,slag__GS62,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS62.npy,93,0.001419,4,False,False
slag__GS62_3,slag,data/raw/slag/GS62_3.jpg,data/processed/slag/slag__GS62_3.npy,gray,none,1.0,slag__GS62,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS62_3.npy,66,0.001007,2,False,False
slag__GS63,slag,data/raw/slag/GS63.jpg,data/processed/slag/slag__GS63.npy,gray,none,1.0,slag__GS63,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS63.npy,194,0.00296,2,False,False
slag__GS63_2,slag,data/raw/slag/GS63_2.jpg,data/processed/slag/slag__GS63_2.npy,gray,none,1.0,slag__GS63,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS63_2.npy,128,0.001953,3,False,False
slag__GS64,slag,data/raw/slag/GS64.jpg,data/processed/slag/slag__GS64.npy,gray,none,1.0,slag__GS64,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS64.npy,169,0.002579,4,False,False
slag__GS64_1,slag,data/raw/slag/GS64_1.jpg,data/processed/slag/slag__GS64_1.npy,gray,none,1.0,slag__GS64,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS64_1.npy,29,0.000443,1,False,False
slag__GS64_2,slag,data/raw/slag/GS64_2.jpg,data/processed/slag/slag__GS64_2.npy,gray,none,1.0,slag__GS64,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS64_2.npy,106,0.001617,3,False,False
slag__GS64_3,slag,data/raw/slag/GS64_3.jpg,data/processed/slag/slag__GS64_3.npy,gray,none,1.0,slag__GS64,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS64_3.npy,52,0.000793,1,False,False
slag__GS65,slag,data/raw/slag/GS65.jpg,data/processed/slag/slag__GS65.npy,gray,none,1.0,slag__GS65,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS65.npy,125,0.001907,3,False,False
slag__GS65_1,slag,data/raw/slag/GS65_1.jpg,data/processed/slag/slag__GS65_1.npy,gray,none,1.0,slag__GS65,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS65_1.npy,152,0.002319,5,False,False
slag__GS65_2,slag,data/raw/slag/GS65_2.jpg,data/processed/slag/slag__GS65_2.npy,gray,none,1.0,slag__GS65,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS65_2.npy,149,0.002274,2,False,False
slag__GS65_3,slag,data/raw/slag/GS65_3.jpg,data/processed/slag/slag__GS65_3.npy,gray,none,1.0,slag__GS65,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS65_3.npy,131,0.001999,1,False,False
slag__GS66,slag,data/raw/slag/GS66.jpg,data/processed/slag/slag__GS66.npy,gray,none,1.0,slag__GS66,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS66.npy,158,0.002411,3,False,False
slag__GS66_3,slag,data/raw/slag/GS66_3.jpg,data/processed/slag/slag__GS66_3.npy,gray,none,1.0,slag__GS66,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS66_3.npy,109,0.001663,4,False,False
slag__GS67,slag,data/raw/slag/GS67.jpg,data/processed/slag/slag__GS67.npy,gray,none,1.0,slag__GS67,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS67.npy,72,0.001099,1,False,False
slag__GS67_2,slag,data/raw/slag/GS67_2.jpg,data/processed/slag/slag__GS67_2.npy,gray,none,1.0,slag__GS67,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS67_2.npy,93,0.001419,2,False,False
slag__GS68,slag,data/raw/slag/GS68.jpg,data/processed/slag/slag__GS68.npy,gray,none,1.0,slag__GS68,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS68.npy,38,0.00058,2,False,False
slag__GS68_1,slag,data/raw/slag/GS68_1.jpg,data/processed/slag/slag__GS68_1.npy,gray,none,1.0,slag__GS68,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS68_1.npy,119,0.001816,4,False,False
slag__GS68_2,slag,data/raw/slag/GS68_2.jpg,data/processed/slag/slag__GS68_2.npy,gray,none,1.0,slag__GS68,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS68_2.npy,102,0.001556,2,False,False
slag__GS68_3,slag,data/raw/slag/GS68_3.jpg,data/processed/slag/slag__GS68_3.npy,gray,none,1.0,slag__GS68,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS68_3.npy,51,0.000778,1,False,False
slag__GS69,slag,data/raw/slag/GS69.jpg,data/processed/slag/slag__GS69.npy,gray,none,1.0,slag__GS69,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS69.npy,65,0.000992,1,False,False
slag__GS69_1,slag,data/raw/slag/GS69_1.jpg,data/processed/slag/slag__GS69_1.npy,gray,none,1.0,slag__GS69,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS69_1.npy,21,0.00032,1,False,False
slag__GS69_2,slag,data/raw/slag/GS69_2.jpg,data/processed/slag/slag__GS69_2.npy,gray,none,1.0,slag__GS69,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS69_2.npy,178,0.002716,3,False,False
slag__GS6_2,slag,data/raw/slag/GS6_2.jpg,data/processed/slag/slag__GS6_2.npy,gray,none,1.0,slag__GS6,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS6_2.npy,112,0.001709,2,False,False
slag__GS6_3,slag,data/raw/slag/GS6_3.jpg,data/processed/slag/slag__GS6_3.npy,gray,none,1.0,slag__GS6,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS6_3.npy,77,0.001175,1,False,False
slag__GS7,slag,data/raw/slag/GS7.jpg,data/processed/slag/slag__GS7.npy,gray,none,1.0,slag__GS7,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS7.npy,156,0.00238,3,False,False
slag__GS70,slag,data/raw/slag/GS70.jpg,data/processed/slag/slag__GS70.npy,gray,none,1.0,slag__GS70,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS70.npy,90,0.001373,1,False,False
slag__GS70_1,slag,data/raw/slag/GS70_1.jpg,data/processed/slag/slag__GS70_1.npy,gray,none,1.0,slag__GS70,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS70_1.npy,54,0.000824,2,False,False
slag__GS70_3,slag,data/raw/slag/GS70_3.jpg,data/processed/slag/slag__GS70_3.npy,gray,none,1.0,slag__GS70,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS70_3.npy,33,0.000504,1,False,False
slag__GS71,slag,data/raw/slag/GS71.jpg,data/processed/slag/slag__GS71.npy,gray,none,1.0,slag__GS71,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS71.npy,66,0.001007,2,False,False
slag__GS71_1,slag,data/raw/slag/GS71_1.jpg,data/processed/slag/slag__GS71_1.npy,gray,none,1.0,slag__GS71,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS71_1.npy,118,0.001801,6,False,False
slag__GS71_3,slag,data/raw/slag/GS71_3.jpg,data/processed/slag/slag__GS71_3.npy,gray,none,1.0,slag__GS71,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS71_3.npy,60,0.000916,1,False,False
slag__GS72,slag,data/raw/slag/GS72.jpg,data/processed/slag/slag__GS72.npy,gray,none,1.0,slag__GS72,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS72.npy,131,0.001999,3,False,False
slag__GS72_1,slag,data/raw/slag/GS72_1.jpg,data/processed/slag/slag__GS72_1.npy,gray,none,1.0,slag__GS72,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS72_1.npy,19,0.00029,1,False,False
slag__GS72_2,slag,data/raw/slag/GS72_2.jpg,data/processed/slag/slag__GS72_2.npy,gray,none,1.0,slag__GS72,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS72_2.npy,66,0.001007,3,False,False
slag__GS73,slag,data/raw/slag/GS73.jpg,data/processed/slag/slag__GS73.npy,gray,none,1.0,slag__GS73,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS73.npy,29,0.000443,1,False,False
slag__GS73_1,slag,data/raw/slag/GS73_1.jpg,data/processed/slag/slag__GS73_1.npy,gray,none,1.0,slag__GS73,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS73_1.npy,65,0.000992,2,False,False
slag__GS73_2,slag,data/raw/slag/GS73_2.jpg,data/processed/slag/slag__GS73_2.npy,gray,none,1.0,slag__GS73,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS73_2.npy,95,0.00145,2,False,False
slag__GS74,slag,data/raw/slag/GS74.jpg,data/processed/slag/slag__GS74.npy,gray,none,1.0,slag__GS74,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS74.npy,104,0.001587,3,False,False
slag__GS74_1,slag,data/raw/slag/GS74_1.jpg,data/processed/slag/slag__GS74_1.npy,gray,none,1.0,slag__GS74,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS74_1.npy,162,0.002472,3,False,False
slag__GS74_2,slag,data/raw/slag/GS74_2.jpg,data/processed/slag/slag__GS74_2.npy,gray,none,1.0,slag__GS74,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS74_2.npy,96,0.001465,2,False,False
slag__GS74_3,slag,data/raw/slag/GS74_3.jpg,data/processed/slag/slag__GS74_3.npy,gray,none,1.0,slag__GS74,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS74_3.npy,292,0.004456,3,False,False
slag__GS75,slag,data/raw/slag/GS75.jpg,data/processed/slag/slag__GS75.npy,gray,none,1.0,slag__GS75,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS75.npy,49,0.000748,1,False,False
slag__GS75_1,slag,data/raw/slag/GS75_1.jpg,data/processed/slag/slag__GS75_1.npy,gray,none,1.0,slag__GS75,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS75_1.npy,89,0.001358,4,False,False
slag__GS75_2,slag,data/raw/slag/GS75_2.jpg,data/processed/slag/slag__GS75_2.npy,gray,none,1.0,slag__GS75,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS75_2.npy,171,0.002609,4,False,False
slag__GS75_3,slag,data/raw/slag/GS75_3.jpg,data/processed/slag/slag__GS75_3.npy,gray,none,1.0,slag__GS75,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS75_3.npy,94,0.001434,2,False,False
slag__GS76,slag,data/raw/slag/GS76.jpg,data/processed/slag/slag__GS76.npy,gray,none,1.0,slag__GS76,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS76.npy,153,0.002335,5,False,False
slag__GS76_1,slag,data/raw/slag/GS76_1.jpg,data/processed/slag/slag__GS76_1.npy,gray,none,1.0,slag__GS76,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS76_1.npy,125,0.001907,5,False,False
slag__GS76_2,slag,data/raw/slag/GS76_2.jpg,data/processed/slag/slag__GS76_2.npy,gray,none,1.0,slag__GS76,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS76_2.npy,232,0.00354,4,False,False
slag__GS76_3,slag,data/raw/slag/GS76_3.jpg,data/processed/slag/slag__GS76_3.npy,gray,none,1.0,slag__GS76,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS76_3.npy,29,0.000443,1,False,False
slag__GS77,slag,data/raw/slag/GS77.jpg,data/processed/slag/slag__GS77.npy,gray,none,1.0,slag__GS77,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/slag/slag__GS77.npy,157,0.002396,2,False,False
slag__GS77_1,slag,data/raw/slag/GS77_1.jpg,data/processed/slag/slag__GS77_1.npy,gray,none,1.0,slag__GS77,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/slag/slag__GS77_1.npy,73,0.001114,7,False,False
